year,region,mtumors,syncmtumors,insitu,ncervix,nhospotal_pht,nbeds_pht,ybeds_pht,nill_pht,nvillage_ill_pht,bed_days_pht,dvisits_pht,hvisits_pht,ndoctors_pht,nnursing_pht,nx_ray_pht,nflurography_pht,nradiology_pht,nradlab_pht,nсt_pht,ncardiogram_pht,ndiaglab_pht,nbacter_pht,nbiochem_pht,ncyto_pht,nimun_pht,nphysic_pht,nendoscop_pht,nultrasound_pht,ndialysis_pht,air_pollution,polluted_dumps,not_cleaned_dumps,dumps_not_cleaned_enough,num_clearing_plants,cpi,population,tincidence_pht,mtumors_pht,syncmtumors_pht,insitu_pht,insitu_pti,mtumors_pti,gdp,aging_level,mean_age
2017,Хмельницька,306.0,56.0,30.0,18.0,3.2678,672.2339,675.4161,21667.0155,9912.1039,224654.0991,386742.0544,3270.6045,224.467,482.5262,4.4349,2.9566,0.0778,0.0778,0.1556,5.991,5.3685,0.4668,0.0,0.0778,0.0,6.4578,2.6454,3.4234,0.0778,21.1,1.0,1.0,1.0,147.0,113.7,1285267.0,374.7859,23.808282636992935,4.357071332260145,2.334145356567935,6.227942702927133,63.525015569856755,49916,21.0,43.8
2017,Черкаська,417.0,113.0,46.0,16.0,3.2488,668.8558,670.5615,21863.0986,8836.6944,220155.8308,400133.1214,13468.247,242.0389,574.883,3.9798,2.5179,0.1624,0.0812,0.2437,4.5484,4.9545,0.4873,0.0,0.1624,0.1624,5.7667,2.8427,3.7362,0.0812,48.3,4.0,4.0,3.0,83.0,113.7,1231207.0,395.3031,33.869203147805365,9.17798550528059,3.736171090645196,9.451407437846722,85.67906307787138,59697,22.5,45.1
2017,Чернівецька,99.0,10.0,11.0,7.0,2.8631,612.6944,614.9419,20315.3768,11663.3264,210310.0912,338922.6093,2366.4273,233.2016,452.4182,3.9642,2.7529,0.1101,0.1101,0.3304,5.1755,4.6249,0.8809,0.0,0.0,0.2202,5.2856,1.9821,3.8541,0.1101,3.3,2.0,2.0,1.0,70.0,113.7,908120.0,243.6903,10.901642954675593,1.1011760560278376,1.2112936616306214,4.970628106642566,44.735652959783096,31509,17.3,40.9
2017,Чернігівська,336.0,92.0,27.0,3.0,3.8707,801.3261,808.8255,23749.0952,8335.8815,276994.7514,473650.006,20654.0083,247.1183,623.1542,4.4513,3.0965,0.0968,0.0968,0.5806,6.3866,5.806,0.5806,0.0968,0.0,0.0968,6.8704,3.3868,4.161,0.0968,31.6,14.0,14.0,14.0,64.0,113.7,1033412.0,392.7765,32.51365379925915,8.902548064082863,2.612704323154753,6.651884700665188,82.7790096082779,55198,24.2,46.2
2009,Вінницька,343.0,102.0,115.0,93.0,6.5664,750.6137,752.9631,21895.2695,11052.9375,250813.4159,619243.3019,47091.0706,269.8384,571.8761,5.4218,3.5543,0.241,0.0602,0.241,14.3376,15.7834,0.4217,0.0602,0.0602,0.0,16.2051,2.2892,3.1326,0.0602,114.3,2.0,0.0,2.0,98.0,112.3,1659975.0,320.1253,20.662961791593247,6.1446708534767085,6.927815177939427,21.64094843808807,64.5464809936018,12145,22.5,43.3
2009,Волинська,169.0,52.0,56.0,52.0,5.0182,738.549,738.742,21964.8125,10686.8129,250544.9127,570689.8432,32663.9781,262.83,562.3559,4.3427,2.8951,0.0965,0.0965,0.386,12.5456,13.4141,0.2895,0.0965,0.193,0.0,13.7036,2.5091,3.6672,0.193,7.6,4.0,1.0,3.0,78.0,112.3,1036221.0,269.8266,16.309262213369543,5.018234527190629,5.404252567743754,20.028612303290416,60.44349070100144,11796,17.7,39.7
2009,Дніпропетровська,724.0,196.0,200.0,156.0,4.7122,894.2786,903.6437,23458.6993,4381.1207,299896.1244,718637.152,64430.7083,328.4455,656.0834,5.0086,3.586,0.1778,0.0889,0.2371,8.3871,7.824,0.2371,0.0889,0.1185,0.1778,10.0764,2.5487,3.4082,0.0593,792.1,522.0,124.0,398.0,970.0,112.3,3374228.0,347.1609,21.4567598870023,5.808736102006147,5.927281736740967,17.073587160662456,61.80638552159809,27737,20.0,42.9
2009,Донецька,839.0,200.0,38.0,24.0,3.9329,719.0349,723.2789,19634.0077,1604.5188,240741.1259,819507.5322,64218.0151,309.1283,674.2396,5.3994,3.2441,0.2222,0.0667,0.1333,5.6661,7.177,0.2444,0.1333,0.1333,0.0667,8.7324,1.8665,2.8441,0.1333,1299.8,531.0,17.0,514.0,1570.0,112.3,4500477.0,325.1211,18.642468342800107,4.443973383265818,0.8443549428205055,2.59704756697649,57.34007654455987,23137,21.3,44.1
2009,Житомирська,265.0,76.0,41.0,31.0,5.3314,673.376,677.7956,21430.4313,8944.5807,217439.4715,768380.3821,69613.3207,298.0741,642.9523,4.2496,2.9361,0.0773,0.0,0.2318,10.2764,14.217,0.1545,0.0773,0.0,0.0773,16.4577,2.6271,2.9361,0.0773,18.6,6.0,0.0,6.0,108.0,112.3,1294225.0,304.2748,20.475574185323264,5.872240143715351,3.167919024899071,10.411376333164043,67.29304215337734,11419,21.4,42.5
2009,Закарпатська,124.0,35.0,20.0,14.0,4.8256,745.0761,744.9956,18718.5078,11208.1508,236129.1111,468432.469,48806.3422,232.9971,492.4145,4.2626,2.0911,0.0804,0.0804,0.4021,8.7665,18.0157,0.1609,0.0,0.0804,0.0804,14.0747,1.9302,3.3779,0.2413,21.4,11.0,1.0,10.0,41.0,112.3,1243363.0,235.4904,9.972952387999321,2.8149462385481954,1.608540707741826,6.830601092896175,42.349726775956285,10081,13.9,38.0
2009,Запорізька,396.0,131.0,29.0,14.0,4.5572,755.288,756.9901,19330.9475,4808.3448,241256.262,537289.3528,51848.6327,296.6438,615.5109,5.875,2.9649,0.2745,0.1098,0.1647,7.028,9.6635,0.6589,0.4942,0.2196,0.1647,9.938,2.6904,3.4591,0.2745,180.8,83.0,15.0,68.0,418.0,112.3,1821292.0,375.0634,21.742806754765297,7.192696173924884,1.5922762522429132,4.245352071439028,57.97101449275362,20614,20.2,43.3
2009,Івано-Франківська,130.0,24.0,25.0,17.0,4.6341,775.5626,778.8933,21544.5795,12314.0742,246016.1093,496977.6882,47566.6552,291.9673,579.2101,5.2134,3.4756,0.1448,0.0,0.2172,9.9199,14.6988,0.4344,0.0,0.2172,0.0724,14.9885,2.6067,3.9824,0.2896,214.5,17.0,0.0,17.0,133.0,112.3,1381062.0,257.845,9.413045902356302,1.737793089665779,1.8102011350685197,7.020499859590003,36.50659926986801,12485,17.9,40.4
2009,Київська,358.0,95.0,28.0,25.0,5.093,771.353,775.7515,21618.024,8736.3481,249745.2648,615970.2131,38589.4681,291.8039,607.7414,4.3985,2.778,0.1157,0.1157,0.2894,14.8159,15.2789,0.1157,0.1157,0.0579,0.0,15.3368,2.7201,3.6461,0.1736,101.9,29.0,3.0,26.0,168.0,112.3,1727873.0,339.0874,20.71911535164911,5.498089269292361,1.6204894688440643,4.778972520908005,61.10257723160949,21769,20.5,42.8
2009,Кіровоградська,302.0,122.0,16.0,6.0,6.4263,833.0842,850.4158,23167.2585,8009.4292,284818.5101,463288.599,29239.3481,258.9513,629.4869,5.8421,3.7974,0.1947,0.0974,0.1947,14.5079,12.95,0.0974,0.0,0.1947,0.2921,14.9947,2.6289,4.3816,0.0974,18.2,33.0,0.0,33.0,106.0,112.3,1027027.0,418.879,29.40526393171747,11.87894768102494,1.5578947778393362,3.7192003719200377,70.1999070199907,13096,21.4,43.4
2009,Луганська,488.0,111.0,36.0,23.0,5.232,866.3716,869.5022,22718.7307,2690.0747,291688.1165,696740.9643,54800.8529,312.667,651.2904,6.0468,3.5595,0.1715,0.1287,0.1715,5.1034,9.2633,0.8148,0.386,0.386,0.1715,9.7779,2.1014,2.9162,0.0429,506.6,100.0,23.0,77.0,641.0,112.3,2331794.0,304.6581,20.928092275732762,4.760283284029378,1.5438756596852037,5.0675675675675675,68.69369369369369,16562,21.2,44.0
2009,Львівська,432.0,132.0,223.0,214.0,4.1521,796.8494,799.8264,20635.944,8519.6651,263699.2646,505689.7783,51207.6129,262.3849,554.5885,4.4655,2.8203,0.1175,0.1175,0.1567,6.1498,10.8111,0.1567,0.0783,0.0783,0.0,10.8111,1.7627,2.8986,0.0392,121.0,59.0,4.0,55.0,331.0,112.3,2552929.0,307.8817,16.92173969585523,5.170531573733543,8.735064704110455,28.37150127226463,54.9618320610687,14093,18.0,40.9
2009,Миколаївська,331.0,78.0,20.0,14.0,4.5993,698.3387,692.9868,20134.1653,6804.8515,233653.3878,595864.2391,31557.5354,243.0722,510.4579,4.3484,2.6759,0.0836,0.0836,0.1672,5.6028,10.871,0.0836,0.2509,0.1672,0.1672,9.8676,2.9268,3.6794,0.0836,24.4,28.0,0.0,28.0,118.0,112.3,1195838.0,375.887,27.67933449179571,6.5226226294866025,1.6724673408940007,4.4493882091212456,73.63737486095661,17050,18.4,42.0
2009,Одеська,432.0,133.0,33.0,25.0,4.8491,768.1291,772.6856,18406.4634,6538.0223,246891.6167,419244.1526,35556.4557,241.1089,505.7007,5.518,2.9262,0.1672,0.1254,0.0836,9.9491,11.8302,0.2508,0.0836,0.0418,0.209,11.9974,2.0065,3.4696,0.1254,25.9,135.0,44.0,91.0,306.0,112.3,2392176.0,370.4159,18.058871922467244,5.559791587241072,1.3794971607440256,3.724184629274348,48.75296241959146,20341,17.8,41.4
2009,Полтавська,322.0,102.0,22.0,16.0,6.9471,729.714,735.2717,19404.6767,7993.3757,225507.4387,670013.1797,58509.7134,292.9045,626.1851,5.8224,3.0435,0.1985,0.0662,0.1985,15.6807,18.3272,0.2647,0.0662,0.1323,0.1323,17.1363,2.845,3.1758,0.0662,82.4,4.0,2.0,4.0,146.0,112.3,1511414.0,343.5194,21.304553219700228,6.748647293196966,1.455590592650326,4.237288135593221,62.018489984591675,22337,22.0,43.9
2009,Рівненська,136.0,36.0,54.0,54.0,5.2999,769.7908,769.7908,21915.9277,11953.8265,257759.8565,606448.4318,43650.0944,279.0275,601.41,5.6474,2.9541,0.2607,0.0869,0.3475,13.3801,14.0752,0.2607,0.0,0.2607,0.1738,14.4227,2.7803,3.4754,0.0869,10.0,24.0,2.0,22.0,121.0,112.3,1150962.0,251.6156,11.816202446301443,3.127818294609205,4.691727441913808,18.646408839779006,46.96132596685083,11699,16.6,38.9
2009,Сумська,275.0,66.0,33.0,18.0,5.2363,824.8074,825.0185,20949.9896,6724.3001,258472.6452,590633.4615,53958.5012,277.6947,664.0223,3.6317,1.9425,0.0845,0.0845,0.1689,11.0639,13.0908,0.2534,0.0,0.0,0.0845,12.3307,2.7026,2.956,0.0845,29.2,22.0,0.0,22.0,138.0,112.3,1184034.0,372.7933,23.225684397576423,5.574164255418341,2.7870821277091706,7.476212052560037,62.30176710466697,13631,21.9,44.1
2009,Тернопільська,184.0,53.0,32.0,24.0,5.122,801.6778,803.5071,22273.5637,12870.1072,271393.959,806189.0624,76182.8978,309.6955,612.92,5.3049,3.8415,0.0915,0.0,0.1829,16.8293,18.9329,0.0915,0.0915,0.0915,0.0915,17.0122,2.7439,3.3842,0.0915,16.3,2.0,1.0,1.0,53.0,112.3,1093332.0,292.6833,16.829288816205874,4.847566887276692,2.9268328376010215,10.0,57.5,10240,20.3,41.8
2009,Харківська,553.0,139.0,128.0,104.0,3.8096,713.5869,715.5996,19744.345,3598.843,229334.8385,463499.9292,30620.1935,249.8902,514.8482,5.0316,2.7674,0.0719,0.0359,0.1797,8.2662,8.1943,0.4313,0.1078,0.0359,0.0719,9.9194,2.4439,3.5221,0.1078,139.4,14.0,7.0,7.0,513.0,112.3,2782422.0,336.721,19.874770972914963,4.995647676736311,4.600308651958617,13.662077062653433,59.024442309744906,21228,19.6,43.3
2009,Херсонська,287.0,77.0,22.0,18.0,5.5495,735.353,745.6696,20506.0953,7639.1921,246895.1965,703057.4054,65715.2475,281.4774,613.8783,4.0029,3.0932,0.091,0.091,0.091,10.3712,10.6441,0.0,0.0,0.091,0.091,11.5539,2.0924,2.7293,0.091,9.4,1.0,0.0,1.0,99.0,112.3,1099200.0,347.4345,26.1098981077147,7.0050946142649195,2.0014556040756912,5.760670332547788,75.15056297460067,12256,18.7,41.8
2009,Хмельницька,280.0,56.0,53.0,6.0,5.5167,797.6913,802.3097,22500.3373,10689.8837,258532.4269,569198.529,37630.6779,259.1565,554.4327,5.5913,3.8766,0.0746,0.0746,0.1491,14.6865,14.9847,0.7455,0.0,0.2982,0.0,14.9101,2.6093,3.2057,0.0746,17.8,3.0,0.0,3.0,98.0,112.3,1341371.0,355.6063,20.874165312952197,4.174833062590439,3.951181291380237,11.111111111111112,58.700209643605874,11780,21.7,43.1
2009,Черкаська,311.0,111.0,33.0,18.0,6.6705,750.2396,753.0765,22996.4347,10001.9168,245419.2064,608915.4687,51512.5934,270.7303,623.5959,4.6003,2.9136,0.1533,0.0767,0.23,9.8907,14.7978,0.3834,0.0,0.1533,0.1533,14.7211,2.6835,3.5269,0.0767,56.1,12.0,4.0,8.0,169.0,112.3,1304250.0,338.7387,23.845121717462142,8.51063829787234,2.5301897642323175,7.469443186962426,70.39384336803984,14393,22.4,44.0
2009,Чернівецька,111.0,18.0,11.0,7.0,6.3049,759.2416,760.9008,20927.4827,12117.6692,251581.311,446534.3008,27192.1111,255.8459,491.9474,5.5306,3.8714,0.1106,0.1106,0.3318,14.6008,17.6979,1.1061,0.0,0.0,0.1106,18.1404,2.3229,3.6502,0.1106,3.4,10.0,6.0,4.0,62.0,112.3,904060.0,265.9116,12.277946154016327,1.9910182952458908,1.2167334026502667,4.575707154742097,46.17304492512479,9383,17.8,40.3
2009,Чернігівська,288.0,96.0,61.0,47.0,6.956,966.7992,966.9687,25113.5929,9325.0955,316254.5515,617455.2696,49664.3715,275.2537,687.1757,5.44,3.3888,0.0892,0.1784,0.3567,14.0904,15.1606,0.5351,0.1784,0.0,0.0892,15.5173,3.1213,3.8347,0.0892,43.0,19.0,14.0,19.0,64.0,112.3,1121329.0,360.7327,25.68380912292467,8.561269707641557,5.439973460063906,15.080346106304079,71.19901112484548,13121,25.4,45.7
2020,Вінницька,357.0,117.0,35.0,17.0,3.4942,565.0259,567.9312,12957.7408,5732.4371,113241.9362,187220.0107,312.0843,218.3554,431.599,3.8177,1.9412,0.1294,0.0647,0.2588,5.8237,7.3119,0.453,0.0,0.0647,0.0,4.7884,1.8765,3.4295,0.0647,78.2,0.0,1.0,0.0,99.0,105.0,1545416.0,282.5129,23.100576155546467,7.5707770593807755,2.26476236819083,8.016491067338526,81.76820888685296,88380,22.1,44.5
2020,Волинська,222.0,54.0,35.0,18.0,3.4903,629.7138,635.6279,15346.2068,7539.7922,152209.1367,201657.713,1700.2756,240.5662,497.2994,3.5873,2.4238,0.097,0.0,0.4848,5.7203,5.9142,0.3878,0.097,0.097,0.0,4.6538,2.133,3.2964,0.2909,5.1,0.0,0.0,0.0,83.0,105.0,1031421.0,251.1099,21.52370370585823,5.23549549601957,3.393376710383054,13.513513513513514,85.71428571428572,75193,16.7,40.5
2020,Дніпропетровська,800.0,207.0,122.0,63.0,3.2424,670.8644,691.8299,15622.0016,2493.5718,163962.6109,216198.2379,741.3475,225.2846,431.2879,3.5887,2.361,0.1259,0.0944,0.4092,5.2886,5.1312,0.0944,0.0,0.0,0.063,4.5646,1.9203,3.2424,0.2518,534.7,128.0,49.0,79.0,883.0,105.0,3176648.0,306.1088,25.183778624512378,6.516302719092578,3.8405262402381375,12.546277252159605,82.27067050596462,126209,21.5,44.7
2020,Донецька,280.0,88.0,17.0,7.0,1.3311,260.6607,262.8445,5625.2372,828.8865,59424.9781,104158.8815,128.0553,84.503,188.7914,1.5732,0.8229,0.0484,0.0,0.242,1.5732,1.791,0.0726,0.0242,0.0,0.0,1.9362,0.6535,1.1133,0.0484,751.0,76.0,0.0,76.0,854.0,105.0,4131808.0,112.4447,6.7766943672116415,2.129818229695087,0.41144215800927825,3.659061558329746,60.26689625484288,50124,26.2,48.3
2020,Житомирська,249.0,54.0,101.0,77.0,3.0624,559.1734,562.84,13446.4812,5300.4771,116021.0294,276506.5237,377.9138,231.106,488.2628,3.8073,2.483,0.0828,0.0,0.4138,7.449,4.7177,0.3311,0.0828,0.0,0.0828,5.7109,2.6485,3.1451,0.0828,11.8,2.0,0.0,2.0,102.0,105.0,1208212.0,257.5707,20.608965976169745,4.469414308085005,8.359460094751583,32.455012853470436,80.01285347043702,76017,21.1,43.6
2020,Закарпатська,116.0,26.0,12.0,7.0,2.9511,516.673,533.502,10816.7948,6674.2384,106590.4126,179973.7755,484.7698,174.8098,344.0565,3.1903,1.5154,0.0798,0.0798,0.4785,3.5094,4.2272,0.319,0.0,0.0798,0.0,3.3498,1.7547,2.9511,0.0798,3.3,3.0,0.0,3.0,50.0,105.0,1253791.0,183.2841,9.251940714201968,2.073710849734924,0.9570973152622726,5.221932114882507,50.478677110530896,49538,14.9,39.3
2020,Запорізька,433.0,112.0,29.0,5.0,3.0224,596.5387,641.3413,12967.8719,3109.6343,129154.54,276337.634,412.4094,256.978,475.302,3.5558,2.252,0.2963,0.0593,0.2371,3.4372,4.1484,0.5334,0.2963,0.1778,0.1778,3.9113,2.0149,3.0817,0.4741,155.5,12.0,1.0,11.0,420.0,105.0,1687401.0,305.3809,25.660764690787786,6.637426432721091,1.718619344186711,5.6277896371046,84.0287211333204,99738,22.5,45.3
2020,Івано-Франківська,248.0,80.0,34.0,7.0,3.5816,587.6045,595.2794,13138.1035,7315.7824,130318.9028,209740.5374,4376.9557,252.1934,474.5826,4.6049,2.5583,0.0731,0.0,0.4386,5.0435,6.5785,0.2924,0.0,0.0731,0.0731,5.7744,2.339,4.0933,0.6578,140.4,1.0,1.0,1.0,113.0,105.0,1368097.0,261.385,18.127369623645105,5.847538588272615,2.4852039000158612,9.507829977628635,69.35123042505593,66245,17.9,41.9
2020,Київська,388.0,104.0,25.0,16.0,2.5828,558.4927,568.8798,11520.3218,4131.4532,110690.0223,212260.8987,800.7101,204.8377,394.1649,2.5266,2.0774,0.1123,0.0561,0.393,4.3233,4.0987,0.1123,0.0561,0.0561,0.0,2.8635,1.4598,2.6389,0.3369,66.6,2.0,0.0,2.0,139.0,105.0,1781044.0,291.346,21.78497555366403,5.839271797889328,1.4036711052618576,4.817883985353633,74.77355945268837,135817,19.2,42.8
2020,Кіровоградська,360.0,116.0,59.0,33.0,3.7509,668.625,687.1652,14847.0329,4908.3226,151804.0229,196799.1949,276.0664,213.3459,504.0676,4.7154,2.572,0.1072,0.2143,0.2143,7.0731,5.8943,0.1072,0.0,0.2143,0.2143,6.3229,2.8936,4.2867,0.5358,10.7,4.0,3.0,4.0,68.0,105.0,933109.0,390.5224,38.58070171866309,12.43155944268033,6.32294833722534,16.190998902305157,98.79253567508232,81166,22.8,45.1
2020,Луганська,176.0,58.0,40.0,25.0,1.0768,208.1545,210.3784,4149.3263,1012.1667,50258.3673,72202.6599,370.0525,60.8756,138.4537,1.1705,0.8427,0.0,0.0,0.0936,1.3109,1.545,0.1405,0.1873,0.1873,0.0468,1.2173,0.7023,0.9364,0.0936,35.5,34.0,1.0,33.0,180.0,105.0,2135913.0,92.5599,8.24003599397541,2.715466407105533,1.8727354531762295,20.23267577137076,89.02377339403135,20297,27.1,49.2
2020,Львівська,498.0,129.0,151.0,125.0,3.5827,600.9353,587.759,12444.6476,5177.6533,124398.3481,289268.9894,10648.6487,259.8142,486.6278,3.7817,2.5079,0.1194,0.1194,0.2388,6.0906,8.3596,0.2787,0.0398,0.0796,0.0,5.4138,1.9506,3.7021,0.2388,76.0,123.0,1.0,122.0,282.0,105.0,2512084.0,280.4843,19.824177853925267,5.135178600715581,6.0109454938608735,21.43059892137383,70.67839909168322,94317,18.6,42.4
2020,Миколаївська,225.0,33.0,14.0,11.0,3.304,541.3167,545.1297,13298.2457,4167.1206,124637.7679,343485.6259,781.7035,206.8782,403.5765,3.8398,2.6789,0.0893,0.0,0.4465,4.1076,4.1969,0.1786,0.0893,0.1786,0.1786,3.5719,2.411,3.9291,0.1786,11.2,21.0,0.0,21.0,56.0,105.0,1119862.0,314.7709,20.091761306303813,2.9467916582578924,1.2501540368366817,3.971631205673759,63.829787234042556,86750,20.8,44.1
2020,Одеська,404.0,144.0,61.0,35.0,2.6081,547.2756,561.3256,11203.2071,3774.7294,117688.4441,184136.7053,2227.6767,187.3925,362.4702,3.5335,2.0192,0.1683,0.1262,0.0841,4.4169,4.4169,0.4627,0.2524,0.0841,0.1262,3.5756,1.7247,3.0287,0.1262,42.6,25.0,21.0,4.0,276.0,105.0,2377230.0,223.2851,16.99456930965872,6.057470248987267,2.5660117026959948,11.492087415222306,76.11152976639036,92823,19.6,42.7
2020,Полтавська,316.0,74.0,21.0,16.0,3.5329,644.4226,645.021,13362.9373,5115.2938,120720.9487,296234.7636,831.8805,236.8098,484.4525,3.9655,2.4514,0.2163,0.0721,0.3605,5.9121,4.1097,0.3605,0.0721,0.0721,0.1442,3.9655,2.8119,3.8934,0.0721,45.8,2.0,2.0,2.0,48.0,105.0,1386978.0,307.431,22.78334623908959,5.335340574976676,1.5140831361420295,4.924953095684803,74.10881801125703,136608,22.4,45.3
2020,Рівненська,136.0,32.0,23.0,20.0,3.2091,588.4848,597.0714,12160.7756,6685.7422,118946.8681,254984.3403,1503.6068,223.2513,465.5838,4.2499,2.2551,0.0867,0.0867,0.2602,5.9846,6.3315,0.2602,0.0,0.2602,0.0867,5.7244,2.7755,3.5561,0.0867,10.1,15.0,0.0,15.0,116.0,105.0,1152961.0,224.639,11.79571555325809,2.7754624831195507,1.994863659742177,8.880308880308881,52.50965250965251,62485,16.0,39.7
2020,Сумська,325.0,82.0,42.0,37.0,3.0892,623.0769,635.4495,13909.9852,3799.0278,143860.2683,280000.3183,3133.0769,242.1022,515.8217,3.9317,2.3403,0.0936,0.0,0.6553,7.3017,6.9272,0.3744,0.0936,0.0,0.0,6.1783,2.5275,3.6508,0.6553,20.9,20.0,0.0,20.0,83.0,105.0,1068247.0,340.2771,30.423675423380548,7.676127337591399,3.931674977790717,11.554332874828061,89.40852819807428,75815,22.8,46.0
2020,Тернопільська,185.0,55.0,9.0,9.0,4.5249,671.612,680.4692,13230.8329,7364.8184,135543.4463,262118.5237,2894.3049,257.0052,505.1772,4.3324,3.1771,0.0963,0.0,0.4814,6.2579,7.028,0.0,0.0,0.0963,0.0963,5.3914,2.792,3.9473,0.3851,9.5,2.0,1.0,1.0,51.0,105.0,1038695.0,265.6218,17.810810680709928,5.295105878048898,0.866471870953456,3.2620514679231607,67.05328017397608,60565,19.5,43.1
2020,Харківська,852.0,305.0,88.0,38.0,2.8588,655.304,647.367,14158.8686,2689.5636,142793.7818,198064.5569,2489.4102,210.272,407.576,4.2506,1.8056,0.0376,0.0,0.3762,4.0249,4.5891,0.2633,0.1128,0.0,0.0752,4.0625,2.1065,3.6863,0.1505,94.1,13.0,8.0,5.0,505.0,105.0,2658461.0,314.9567,32.048617602439904,11.472803249699732,3.31018585565107,10.509972530753613,101.75564313865999,97428,21.5,44.9
2020,Херсонська,408.0,118.0,24.0,11.0,3.0158,573.0057,590.9839,12843.013,4610.4096,149377.817,375310.2646,7040.1873,226.1378,465.8955,3.7941,2.8213,0.0973,0.0,0.2919,5.0588,4.2805,0.0,0.0,0.0973,0.0973,4.6697,2.2375,3.3077,0.1946,17.8,2.0,1.0,1.0,137.0,105.0,1027913.0,351.0998,39.69207510752369,11.479570741881851,2.3348279475013936,6.6500415627597675,113.05070656691605,66973,20.5,43.7
2020,Хмельницька,263.0,68.0,11.0,5.0,3.0286,637.2828,631.5882,14116.6588,6149.3486,140070.4709,207481.5374,386.3069,219.1556,439.188,3.5068,2.3113,0.0797,0.0797,0.1594,6.0572,5.4993,0.4782,0.0,0.0797,0.0,6.1369,2.4707,3.188,0.1594,18.2,1.0,1.0,1.0,142.0,105.0,1254702.0,318.9602,20.96115252864824,5.419613581551635,0.8767021970157057,2.748625687156422,65.71714142928536,77153,21.6,44.3
2020,Черкаська,349.0,138.0,33.0,6.0,3.1037,622.7472,630.8,13924.0708,5812.7547,131237.6849,190769.9367,109.5512,206.8344,483.0191,3.8586,2.0971,0.1678,0.0,0.3355,5.2007,5.3685,0.4194,0.0839,0.1678,0.0839,4.7813,2.7681,3.3553,0.0839,51.4,3.0,0.0,3.0,76.0,105.0,1192137.0,327.3114,29.27515881144533,11.575850762118783,2.7681382257240568,8.457201435161455,89.4413121476166,91817,23.4,45.8
2020,Чернівецька,97.0,22.0,9.0,5.0,2.7727,593.8121,584.5179,12523.6238,7394.1475,125527.5988,178208.4043,524.1606,227.7814,402.9083,3.8818,2.6618,0.1109,0.0,0.3327,5.2128,4.4364,0.7764,0.0,0.0,0.2218,4.3255,2.44,3.9928,0.1109,1.8,2.0,1.0,1.0,65.0,105.0,901632.0,191.7634,10.758269449176604,2.4400198750709823,0.9981899488926745,5.205320994794679,56.101792943898204,50110,17.8,41.5
2020,Чернігівська,299.0,77.0,19.0,6.0,3.5307,728.9462,746.7421,15387.7659,5476.0747,163644.1863,328391.3753,6277.5524,243.2427,541.7162,4.3378,3.0263,0.1009,0.1009,0.6053,6.3553,5.3465,0.5044,0.1009,0.0,0.1009,5.7501,3.329,4.0351,0.2018,20.9,11.0,14.0,11.0,61.0,105.0,991294.0,339.7579,30.162595556918532,7.767624942751595,1.9166866741854585,5.641330166270784,88.77672209026129,85435,25.0,46.8
2015,Вінницька,406.0,120.0,112.0,91.0,3.4149,634.8051,646.2917,21148.6223,10452.3049,217832.0387,424393.9269,3990.9399,231.3152,489.391,4.0979,2.4215,0.1863,0.0621,0.2484,4.5325,6.0227,0.4967,0.0,0.0621,0.0,5.2776,2.1731,3.0424,0.0621,134.7,1.0,0.0,1.0,98.0,143.3,1610573.0,363.4731,25.208419612150458,7.450764417384371,6.954046789558746,19.132217287324906,69.35428766655278,37270,21.3,43.7
2015,Волинська,197.0,66.0,53.0,46.0,4.123,721.9168,723.1633,21997.7026,10764.5088,242209.4546,412846.1682,4651.6601,227.9182,516.7952,4.2189,2.6848,0.0959,0.0959,0.4794,5.7531,6.1366,0.3835,0.0959,0.2877,0.0,5.9449,2.5889,3.6436,0.1918,4.7,0.0,1.0,0.0,78.0,143.3,1042918.0,274.6141,18.889308651303363,6.32839782226407,5.0818952209090265,18.505586592178773,68.78491620111733,30387,16.4,39.9
2015,Дніпропетровська,971.0,294.0,114.0,85.0,3.2961,742.0718,748.786,22256.9055,3487.1425,246930.4961,321075.7554,5835.5564,226.6195,495.7141,4.2727,2.8688,0.0916,0.0916,0.2747,5.2493,5.2493,0.2136,0.0305,0.061,0.0916,5.7986,2.2584,3.3266,0.1526,723.9,267.0,115.0,152.0,1004.0,143.3,3276637.0,373.4927,29.63404246488091,8.972614299356321,3.479176973219798,9.315247589475405,79.34302990684753,65897,19.9,43.7
2015,Донецька,168.0,25.0,6.0,7.0,1.3264,270.5684,258.9563,7378.6957,877.538,81412.6476,159556.8561,951.1432,88.3356,178.0848,1.6755,0.861,0.0698,0.0,0.0233,1.722,2.0013,0.1164,0.0233,0.0,0.0233,2.1874,0.5818,1.0937,0.0465,917.6,264.0,8.0,256.0,791.0,143.3,4297250.0,129.3153,3.909476991098959,0.581767409389726,0.13962417825353424,1.0797192729890228,30.232139643692637,26864,21.5,45.3
2015,Житомирська,316.0,99.0,87.0,69.0,3.6625,662.1995,664.4527,22422.8204,9117.6831,214282.1541,649684.1475,40557.7858,264.6768,600.076,3.9014,2.7071,0.0796,0.0,0.2389,6.5288,6.8473,0.2389,0.0796,0.0,0.0796,7.8028,2.5478,3.1848,0.0796,9.0,3.0,0.0,3.0,105.0,143.3,1255966.0,325.805,25.15991674933876,7.882378981596636,6.926939105039468,21.26099706744868,77.22385141739981,30698,20.4,42.9
